A1BG	-1.0460152246538459
A1CF	-1.9513664289761616
A2BP1	-4.978542061707971
A2M	0.07723240242138496
A2ML1	0.18618178610159092
A4GALT	-1.3808272729969815
A4GNT	-inf
AAAS	-1.7370883708199976
AACS	-0.7709715277311605
AADAC	-1.1539273950217594
AADACL2	-2.761589522199227
AADACL3	-inf
AADACL4	-1.348009223830582
AADAT	-1.8109437816731233
AAGAB	-0.40248546880517333
AAK1	-1.8109405937341934
AAMP	-0.30355690674020186
AANAT	-0.3820144525718429
AARS	0.3430828215199569
AARS2	1.4888712096884291
AARSD1	-0.8446839900324103
AASDH	0.9897846454119881
AASDHPPT	0.9597867531790617
AASS	-1.242519345684788
AATF	1.938631355857273
AATK	-0.26538258677101517
ABAT	-1.0856198823119227
ABCA1	-3.3763741587341563
ABCA10	-1.3524635706841142
ABCA11P	0.532070315822952
ABCA12	-1.6289354471495132
ABCA13	-1.7954400546477731
ABCA17P	-2.465660022146874
ABCA2	0.18653659398772793
ABCA3	-2.3124348465425952
ABCA4	-1.8109433034822606
ABCA5	-0.5818512228728421
ABCA6	-0.7733033896380738
ABCA7	1.7292640038005205
ABCA8	-2.1043081978166773
ABCA9	-1.390277234022015
ABCB1	-1.610149974793531
ABCB10	0.5990370656624212
ABCB11	-0.30069781731204637
ABCB4	-2.614041732961606
ABCB5	-1.1119553010809773
ABCB6	-0.8522243832098672
ABCB7	-3.3889711617638967
ABCB8	0.6046732938576714
ABCB9	-1.9708949142399699
ABCC1	-1.378665779606153
ABCC10	1.4779794978674707
ABCC11	-1.0266587042601185
ABCC12	-6.157142933653935
ABCC2	-6.156997096856682
ABCC3	0.9881451702030799
ABCC4	-1.1712641921097728
ABCC5	0.24754486049237112
ABCC6	-1.2469315532440912
ABCC8	-2.770516170170537
ABCC9	-2.0278470647147024
ABCD1	0.238682382940968
ABCD2	-2.3130365541855533
ABCD3	-0.2756894469671909
ABCD4	0.32147779813301935
ABCE1	-0.7073171700618227
ABCF1	0.33781058286429577
ABCF2	1.1845280032521708
ABCF3	2.2056307074964776
ABCG1	-2.4244661354914427
ABCG2	-1.000153487757399
ABCG4	-0.12835859557704474
ABCG5	-0.6904805572460652
ABCG8	-3.412524095716176
ABHD1	-3.875122668328075
ABHD10	-0.7752310165380284
ABHD11	-1.37973713870085
ABHD12	-0.3129397774477807
ABHD12B	-1.37973713870085
ABHD13	0.7963113696667223
ABHD14A	-0.5699439973899894
ABHD14B	-inf
ABHD15	1.6829663897861273
ABHD2	-0.753850665387244
ABHD3	-3.3260279393118046
ABHD4	-1.0937789859833649
ABHD5	0.4985104701384014
ABHD6	-0.05794502976416348
ABHD8	-0.8094049105260241
ABI1	0.13385626114941912
ABI2	1.1132234609860716
ABI3	-1.205848712017405
ABI3BP	-4.167050282685373
ABL1	-1.3516017141157821
ABL2	0.23943496144515602
ABLIM1	-0.9754570541488037
ABLIM2	-1.0153942751053515
ABLIM3	-1.529922155530686
ABO	-inf
ABP1	-7.392487594590645
ABR	1.3363288712996175
ABRA	-2.2006353679379327
ABT1	1.4047858148689278
ABTB1	-2.588646540036744
ABTB2	1.3887677232372162
ACAA1	-2.465660022146874
ACAA2	-1.1657130061638967
ACACA	0.6763787119646535
ACACB	-1.9901530021185687
ACAD10	-6.708778145580161
ACAD11	-1.7829492063075167
ACAD8	1.5257705989356938
ACAD9	0.5290042529968034
ACADL	-4.321245615455795
ACADM	-1.8109437816731233
ACADS	-5.298563466060143
ACADSB	-1.715096435535814
ACADVL	-2.678458301296989
ACAN	0.697871545271776
ACAP1	-2.0165330185241417
ACAP2	1.304810976843001
ACAP3	-1.140807746576186
ACAT1	-2.4421678679464267
ACAT2	-0.5339966530086847
ACBD3	-0.5201353262475618
ACBD4	-0.5439936445716835
ACBD5	-0.4124509546594534
ACBD6	1.0005760458517667
ACBD7	-0.5279046380261195
ACCN1	-4.656005396434941
ACCN2	-1.6870104800825774
ACCN3	0.2107537067781974
ACCN4	-3.680282360893348
ACCN5	-3.2186041850834597
ACCS	-0.09528893434052235
ACCSL	-1.4357887386025887
ACD	-0.7794627952112053
ACE	0.6574151597492158
ACE2	-1.8188589498535985
ACER1	-3.4905560701088194
ACER2	-1.772670967003205
ACER3	2.296718918824194
ACHE	-1.6986118028586525
ACIN1	-0.2160183583343621
ACLY	0.9176809094304249
ACMSD	-inf
ACN9	-2.465660022146874
ACO1	-0.9775776682658333
ACO2	-1.7649610032976017
ACOT1	-0.085656250662716
ACOT11	-0.8429621799327288
ACOT12	-3.4784485754474765
ACOT13	0.08328957927305336
ACOT2	2.2532292477514257
ACOT4	0.3985482274955517
ACOT6	-inf
ACOT7	-1.2400909305530816
ACOT8	0.12784759787866126
ACOT9	0.11895819763210091
ACOX1	2.0700960883859665
ACOX2	-1.627102767045049
ACOX3	-1.0420401982041032
ACOXL	-0.23644901923674522
ACP1	0.9577917895507129
ACP2	0.13247639315677678
ACP5	-1.5020320414592994
ACP6	0.5357362840948118
ACPL2	-2.437789908035154
ACPP	0.48775149027531395
ACPT	-2.8861637566106046
ACR	-1.6110876828962395
ACRBP	-1.4870214102240602
ACRC	-0.016599696040867484
ACRV1	-0.4178223685930441
ACSBG1	-0.5712570717160744
ACSBG2	-2.3058731476729086
ACSF2	1.2993770400362799
ACSF3	1.4470736553632788
ACSL1	-2.0449101825090477
ACSL3	-1.055404747010686
ACSL4	-1.7393400836809894
ACSL5	-1.8018971694531063
ACSL6	-2.0499100034748303
ACSM1	-1.8454657601068143
ACSM2A	-2.2953569172635184
ACSM2B	-3.712854341391532
ACSM3	-1.6517199332159471
ACSM4	-3.594916581250043
ACSM5	-2.5470848483250137
ACSS1	-1.0886758600482407
ACSS2	-0.10920273215551968
ACSS3	0.1719477198165262
ACTA1	0.37947698441872035
ACTA2	0.1679254016978161
ACTB	-0.13524900736365647
ACTBL2	-4.541321841748159
ACTC1	-inf
ACTG1	1.858262236436167
ACTG2	-1.125314459118743
ACTL6A	1.7844367607552618
ACTL6B	2.43511414735287
ACTL7A	-3.6191000711348513
ACTL7B	-1.5287323969930502
ACTL8	-3.03664372192113
ACTL9	-2.0534885343175944
ACTN1	-0.3298671352543477
ACTN2	1.1598296291892733
ACTN3	-1.37973713870085
ACTN4	1.7171099823980605
ACTR10	-0.7415447711391906
ACTR1A	0.11551305556093891
ACTR1B	-1.0383172380736403
ACTR2	-1.379727038531017
ACTR3	-2.4642369950790544
ACTR3B	0.8713443326013376
ACTR3C	-2.465660022146874
ACTR5	0.9137476200050686
ACTR6	0.2664299517700463
ACTR8	-1.1475025905773366
ACTRT1	-2.1471884597455433
ACTRT2	-2.4615434062692003
ACVR1	-1.8109437816731233
ACVR1B	2.4633860355860095
ACVR1C	-4.83772141496306
ACVR2A	0.24795225100436402
ACVR2B	-1.6289016758853936
ACVRL1	-2.1779717898578093
ACY1	-1.4912008500909255
ACY3	-0.802306165018947
ACYP1	-2.4482558033233257
ACYP2	-1.37973713870085
ADA	-2.025664739830555
ADAD1	-1.7660370014372644
ADAD2	-inf
ADAL	-1.2267644059870237
ADAM10	-1.1527779839770542
ADAM11	0.2234727206822853
ADAM12	-1.72824768250615
ADAM15	-0.3146001459429936
ADAM17	-0.5279046380261195
ADAM18	-1.4162527973307233
ADAM19	-7.121184684040917
ADAM2	-5.001690527588851
ADAM20	-5.004413345333541
ADAM21	-1.17710416502169
ADAM21P1	-inf
ADAM22	-inf
ADAM23	-2.493735854461111
ADAM28	0.3082316993257895
ADAM29	-3.0851051781911467
ADAM30	-3.5294378426413764
ADAM32	1.2497409853285724
ADAM33	-3.1079242166068517
ADAM6	-inf
ADAM7	-3.51722184410582
ADAM8	-4.257448856309423
ADAM9	2.3015660773093716
ADAMDEC1	0.36006714800960166
ADAMTS1	-4.824841225660982
ADAMTS10	-3.26825707133002
ADAMTS12	-3.5558224741422078
ADAMTS13	0.04523149116746818
